Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES
SEZWJJJSIXKMJH-TZNJYUALNA-N,5341738,7376,N,,pubchem_screening,743027,9606,NR1H2,4643,N1(C=2C(N=C1/C=N/NC=3NC4=C(N3)C=CC=C4)=CC=CC2)C
SFABIZCWTMFTMK-BMRADRMJNA-N,5122885,7376,N,,pubchem_screening,743027,9606,NR1H2,4643,BrC1=C(C(=O)/N=C\2/SC(=C(N2C)C)C(OCC)=O)C=CC=C1
SFBHPFQSSDCYSL-UHFFFAOYNA-N,8211,9971,N,,pubchem,743220,9606,NR1H4,6137,N(CCCCCCCCCCCCCC)(C)C
SFBODOKJTYAUCM-UHFFFAOYNA-N,3747,9971,N,,pubchem,743220,9606,NR1H4,6137,O(C(C)C)C=1C=C2OC=C(C(=O)C2=CC1)C3=CC=CC=C3
SFCGQQQQOJUVBT-JXNIZTFNNA-N,CHEMBL371346,9971,A,7.19,chembl20,304131,9606,NR1H4,6137,N(C(=O)C(C)C)(C=1C=C(/C=C/C(=O)OC)C=CC1)CC2=CC=C(/C=C/C=3C=CC=CC3)C=C2
SHAJOALCPZUGLR-SREBMQDQNA-N,3047798,9971,N,,pubchem,743220,9606,NR1H4,6137,ClC1=CC(OCC(O)CNC(CNC2=CC=C(C3=NNC(=O)CC3C)C=C2)(C)C)=C(C=C1)C#N
SHCVLGQJKKOFLP-LQFNOIFHNA-N,868748,7376,N,,pubchem_screening,743027,9606,NR1H2,4643,O=C(NN1C=NN=C1)C=2C=3C(N=C(C=4C=CC(CC)=CC4)C2)=CC=CC3
SHCZYNHWHJHQTP-HCKMINDGNA-N,3799256,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,S1C(NN=C2CCCCCC2)=NC=3C1=CC=CC3
SKCNNQDRNPQEFU-UHFFFAOYNA-N,77463,9971,N,,pubchem,743220,9606,NR1H4,6137,N(CCCN(C)C)(CCCN(C)C)C
USBKUPNXRBCPNG-UYBDAZJANA-N,11840884,7376,N,,pubchem_screening,743027,9606,NR1H2,4643,O1CC(C2=C(NC(=O)C=3C=CC=CC3)C=C(OC)C=C2)C(=N)C1=O
USDCYZORRMENHX-BYKYOGTONA-N,16236499,7376,N,,pubchem_screening,743027,9606,NR1H2,4643,FC=1C=C(C=CC1)/C=N/NC=2C=CC(=CC2)C(=O)O
USDXBNSCKZJDLC-UHFFFAOYNA-N,3035467,9971,N,,pubchem,743220,9606,NR1H4,6137,O(C(OC(=O)C)CC)CCCOC
USHBUDYJBKTKGC-UHFFFAOYNA-N,CHEMBL603282,9971,A,6.35,chembl20,611887,9606,NR1H4,6137,C(N1CCOCC1)C2=CC=C(C(=O)N3C=C(C=4NC=5C=C(C=CC5C4C(C3)(C)C)F)C(=O)OC(C)C)C=C2
USHDDGOYLOOKGQ-VPQZEOPVNA-N,776488,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,O(C1=CC=C(C=2NN=C(C2)C(=O)NN)C=C1)CC
USIUVYZYUHIAEV-UHFFFAOYNA-N,CHEMBL38934,9971,A,8.4,chembl20,752425,9606,NR1H4,6137,O(C=1C=CC=CC1)C=2C=CC=CC2
USJRSBYEUBALIV-QWOVJGMINA-N,5384447,7376,N,,pubchem_screening,743027,9606,NR1H2,4643,OC1=C(C2=NC3=C(N2)C=4C(C=5C3=CC=CC5)=CC=CC4)C=CC=C1
USMZPYXTVKAYST-UHFFFAOYNA-N,CHEMBL1901818,9971,N,4.8,chembl20,752447,9606,NR1H4,6137,BrC1=C(N(C2=C(C(F)(F)F)C=C(N(=O)=O)C=C2N(=O)=O)C)C(Br)=CC(Br)=C1
USQMHIHTNWBJRO-RLLWZUHKNA-N,1777758,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,ClC=1C=CC(C(=O)N2/C(=N/C3=CC=C(OC)C=C3)/C(/N(C2=S)C4=CC=CC=C4)=N/C5=CC=C(OC)C=C5)=CC1
USQZQVMBYROFJP-UHKSSXMNNA-N,9603436,7376,N,,pubchem_screening,743027,9606,NR1H2,4643,N(/N=C/C=1C=CC=CC1)C2=NC=NC=3C2=CC=CC3
USRFQULTKPLWCB-PKSOQXRJNA-N,2138536,7376,N,,pubchem_screening,743027,9606,NR1H2,4643,O(CCCNC1=NC=2N(N=NC2C=3C=C(C=CC3)C)C4=C1C=CC=C4)C
USRHYDPUVLEVMC-FQEVSTJZNA-N,71353,9971,N,,pubchem,743220,9606,NR1H4,6137,O(CC[C@H](N(C)C)C1=CC=CC=C1)C=2C=3C(C=CC2)=CC=CC3
USSIQXCVUWKGNF-UHFFFAOYNA-N,14184,9971,N,,pubchem,743220,9606,NR1H4,6137,O=C(C(CC(N(C)C)C)(C1=CC=CC=C1)C2=CC=CC=C2)CC
USVMJSALORZVDV-NWQIUGMYNA-N,24405,9971,N,,pubchem,743220,9606,NR1H4,6137,O1[C@@H](N2C=3N=CN=C(NCC=C(C)C)C3N=C2)[C@H](O)[C@H](O)[C@H]1CO
URAYPUMNDPQOKB-UHFFFAOYNA-N,5541,9971,N,,pubchem,743220,9606,NR1H4,6137,O(C(COC(=O)C)COC(=O)C)C(=O)C
URDCARMUOSMFFI-AQCGAFNYNA-N,16211347,9971,N,,pubchem,588527,9606,NR1H4,6137,OCCN(CCN(CC(=O)O)CC(=O)O)CC(=O)O
UREVJWGMFDQGHP-XSTXAFOCNA-N,6522870,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,O=C(/C(/C1=NC=2C(C=C1)=CC=CC2)=C\C=3C=C(C=CC3)C)C(O)=O
URJQOOISAKEBKW-UHFFFAOYNA-N,3221,9971,N,,pubchem,743220,9606,NR1H4,6137,O1CCN(CC1)C2=C(OCC)C(=O)N(N=C2)C
URKOMYMAXPYINW-UHFFFAOYNA-N,5281025,9971,N,,pubchem,743217,9606,NR1H4,6137,S1C2=C(C(N3CCN(CC3)CCOCCO)=NC=4C1=CC=CC4)C=CC=C2
URLAQSXTWBIKJV-QTDPSMKMNA-N,70681816,9971,A,6.00436,pubchem,665206,9606,NR1H4,6137,S1[C@@H](C2=C(N(N=C2C)C=3C(=CC=CC3)C)NC(=O)[C@@H]1C)C4=CC=C(C=C4)C5=CC=CC=C5
URLJMZWTXZTZRR-YAQRNVERNA-N,23665770,9971,N,,pubchem,743217,9606,NR1H4,6137,S(OCCCCCCCCCCCCCC)(O)(=O)=O
URNBEXARQZDFKS-UHFFFAOYNA-N,5309272,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,O1CCN(CC1)C(=O)C2=NOC(=C2)C=3C=C(O)C=CC3
UROSCDVZSHWIDU-UHFFFAOYNA-N,CHEMBL574298,10062,A,5.25,chembl20,587931,9606,NR1H3,6206,C=1(C(=C2C(=O)N(C(C2=C(C1Cl)Cl)=O)C3=CC=CC=C3CCC4=CC(=C(C=C4)OC)OC)Cl)Cl
UROSCDVZSHWIDU-UHFFFAOYNA-N,CHEMBL574298,7376,A,5.12,chembl20,587933,9606,NR1H2,4643,C=1(C(=C2C(=O)N(C(C2=C(C1Cl)Cl)=O)C3=CC=CC=C3CCC4=CC(=C(C=C4)OC)OC)Cl)Cl
URQXYGAHTIMHHT-YHMJCDSINA-N,897579,7376,N,,pubchem_screening,743027,9606,NR1H2,4643,O1C(=C(C(=O)NC2=NC=CC(=C2)C)C=C1)C
UUEDINPOVKWVAZ-UHFFFAOYNA-N,117291,9971,N,,pubchem,743220,9606,NR1H4,6137,BrC=1C(C(OCC(CCCC)CC)=O)=C(C(OCC(CCCC)CC)=O)C(Br)=C(Br)C1Br
UUFRJDDZKSOSMN-VAWYXSNFNA-N,5733023,7376,N,,pubchem_screening,743027,9606,NR1H2,4643,O=C(N1CC(CC1)C2=CC=CC=C2)/C=C/C=3C(OC)=CC=CC3
UUGLJVMIFJNVFH-UHFFFAOYNA-N,23235,9971,N,,pubchem,743217,9606,NR1H4,6137,O(CCCCCC)C(=O)C=1C=CC=CC1
UUIQBDLORYXQJP-UBYUDQPVNA-N,CHEMBL404469,10062,A,7.68,chembl20,461473,9606,NR1H3,6206,C=1(CC=2C=CC=CC2)C=NC=3C(=CC=CC3C(F)(F)F)C1C4=CC(=CC=C4)CNC=5C=CC(=C6C5C=CC=C6)CC(O)=O
UUIQBDLORYXQJP-UBYUDQPVNA-N,CHEMBL404469,7376,A,8.7,chembl20,461472,9606,NR1H2,4643,C=1(CC=2C=CC=CC2)C=NC=3C(=CC=CC3C(F)(F)F)C1C4=CC(=CC=C4)CNC=5C=CC(=C6C5C=CC=C6)CC(O)=O
UUKWKUSGGZNXGA-FSHFIPFONA-N,4511,9971,N,,pubchem,743220,9606,NR1H4,6137,O=C(N)C1=CC(N(=O)=O)=CC(N(=O)=O)=C1
UUMLTINZBQPNGF-PDJAEHLQNA-N,3743,9971,N,,pubchem,743220,9606,NR1H4,6137,IC=1C(N(CC(O)CO)C(=O)C)=C(I)C(=C(I)C1C(=O)NCC(O)CO)C(=O)NCCO
UUOJIACWOAYWEZ-UHFFFAOYNA-N,44112,9971,N,,pubchem,743220,9606,NR1H4,6137,O(C(CNC(C)(C)C)COC=1C2=C(NC(=C2)C)C=CC1)C(=O)C=3C=CC=CC3
UUOSRSKNSFNJOM-VFUOTHLCNA-N,23664054,9971,N,,pubchem,743220,9606,NR1H4,6137,O[C@@H]([C@H](O)[C@H](O)C=O)[C@@H](O)[C@@H](O)C(O)O
UUPGFCHGLFPTBJ-CSKMVECVNA-N,CHEMBL2158164,9971,A,7.03,chembl20,854780,9606,NR1H4,6137,C=1C2=C(C=C(C1)C3=C(C=C(C=C3)OCC=4C(=NOC4C(C)C)C5=C(C=NC=C5Cl)Cl)C)C(=CN2C)C(O)=O
UUQHKWMIDYRWHH-UHFFFAOYNA-N,78435,9971,N,,pubchem,743220,9606,NR1H4,6137,OC1=C(C(=CC(O)=C1C)C)C(OC)=O
UURMMRCWXJLUKF-UHFFFAOYNA-N,341820,7376,N,,pubchem_screening,743027,9606,NR1H2,4643,O=C(C1C(=O)C=2C(C1=O)=CC=CC2)C3=CC=CC=C3
UUTAWNXXSNKHSW-QWOVJGMINA-N,15008962,9971,N,,pubchem,743220,9606,NR1H4,6137,S(O)(C=1[N-]C2=C(N1)C=C(OC(F)F)C=C2)=CC=3N=CC=C(OC)C3OC
UUTZLBJFVKRJDT-UHFFFAOYNA-N,761944,7376,N,,pubchem_screening,743027,9606,NR1H2,4643,BrC=1C=C(C2=NN3C(N=C(CCC)C=C3O)=C2)C=CC1
UUUSQFKWCMPEFI-UHFFFAOYNA-N,44417072,7376,A,7.30103,pubchem,271505,9606,NR1H2,4643,ClC1=C(N(C(COC2=CC=C(CCC(OC)=O)C=C2)C3=CC=CC=C3)CC)C=CC(C(O)(C(F)(F)F)C(F)(F)F)=C1
UUUSQFKWCMPEFI-UHFFFAOYNA-N,CHEMBL214687,10062,A,7.0,chembl20,406039,9606,NR1H3,6206,C=1C(=CC(Cl)=C(C1)N(CC)C(C2=CC=CC=C2)COC3=CC=C(C=C3)CCC(OC)=O)C(C(F)(F)F)(O)C(F)(F)F
UXABARREKCJULM-UHFFFAOYNA-N,133621,9971,N,,pubchem,743220,9606,NR1H4,6137,O1C(CC=2N(CC)C=CN2)COC=3C1=CC=CC3
UXADOQPNKNTIHB-UHFFFAOYNA-N,73670,9971,N,,pubchem,743220,9606,NR1H4,6137,ClC=1C(C2=NN=C(N=N2)C3=C(Cl)C=CC=C3)=CC=CC1
UXAWMTUAWVTKOR-HCKMINDGNA-N,6622757,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,S(C1=CC(NC(=O)C2=C3N(N=C2)C=CC=C3)=CC=C1)C
UXCAQJAQSWSNPQ-XTRDCWLANA-N,33039,9971,N,,pubchem,743220,9606,NR1H4,6137,F[C@H]1C[C@@H](O[C@@H]1CO)N2C=C(C(=O)NC2=O)C
UXCBOHOLGRGALQ-UHFFFAOYNA-N,2890413,7376,N,,pubchem_screening,743027,9606,NR1H2,4643,OC=1C(=C(N(CCC2=CC=CC=C2)C1O)C=3C(N(=O)=O)=CC=CC3)C(=O)C
UXGUULAJPLEVKH-UHFFFAOYNA-N,717858,7376,N,4.17074,pubchem,743052,9606,NR1H2,4643,BrC=1OC(C=2N=C(ON2)C3=CC(OC)=CC=C3)=CC1
UXIGWFXRQKWHHA-KAWPVFOWNA-N,23667529,9971,N,,pubchem,743220,9606,NR1H4,6137,IC=1C(=C(I)C(=C(I)C1NC(=O)C)C(O)=O)C(=O)NC
UXIXDRDSHJKFSV-UYBDAZJANA-N,3853692,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,SC=1N(C=C(N1)C2=CC(=C(C=C2)C)C)C3=CC=CC=C3
UXKWJGFSVSYJEP-UHFFFAOYNA-N,5302863,7376,N,,pubchem_screening,743027,9606,NR1H2,4643,S1C(C=2N=C(ON2)C=3C(OCC)=NC=CC3)=CC=C1
UXMQORVHJMUQFD-UHFFFAOYNA-N,74282,9971,N,,pubchem,743220,9606,NR1H4,6137,O=C(CCCCCC)C=1C=CC=CC1
UXNQTKAFRQATBS-MPIMZMORNA-N,5162416,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,ClC=1C(NC(=O)CSC2=N(=O)C=CC=C2)=CC3=C(C(=O)C=4C(C3=O)=CC=CC4)C1
UXOWGYHJODZGMF-ZKKYZGMFNA-N,23625795,9971,N,,pubchem,743220,9606,NR1H4,6137,O[C@H]([C@@H](N)C[C@@H](C(C)C)CC1=CC(OCCCOC)=C(OC)C=C1)C[C@@H](C(C)C)C(=O)NCC(C)(C)C(=O)N
UXPTVGFNUBMSQS-XQMQJMAZNA-N,292804,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,FC1=C(NC(=O)NC2=CC=C(OC)C=C2)C=CC=C1
UXQBCFGBEHFVMK-UYBDAZJANA-N,4178490,7376,N,,pubchem_screening,743027,9606,NR1H2,4643,ClC1=CC(NC(=O)COC(=O)C=2NC(=C(C2C)C(=O)C)C)=C(N(=O)=O)C=C1
UVYFAHWMIBGHMU-UHFFFAOYNA-N,700590,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,S1C=2C(N=C1COC3=CC=CC=C3)=CC=CC2
UWBPJCFVRIOUTM-PKSOQXRJNA-N,4679,9971,N,,pubchem,743220,9606,NR1H4,6137,S(O)(C=1NC=2C(N1)=CC=C(OC(F)F)C2)=CC=3N=CC=C(OC)C3OC
UWCPYKQBIPYOLX-UHFFFAOYNA-N,78138,9971,N,,pubchem,743220,9606,NR1H4,6137,ClC(=O)C=1C=C(C=C(C1)C(Cl)=O)C(Cl)=O
UWEQTFKJRWRUHV-AUASWKNNNA-N,5332627,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,ClC=1C(=CC=C(Cl)C1)/C=N/NC(=O)C2=CC(F)=CC=C2
UWEYFUAPWACRTE-GPQMBLKYNA-N,392787,7376,N,,pubchem_screening,743027,9606,NR1H2,4643,S1C=2C(N=C1NN=C(C3=NC=CC=N3)C)=CC=CC2
UWEYRJFJVCLAGH-UHFFFAOYNA-N,9386,9971,N,,pubchem,743220,9606,NR1H4,6137,FC12C(F)(C(F)(F)C(F)(F)C(F)(F)C1(F)F)C(F)(F)C(F)(F)C(F)(F)C2(F)F
UWFHFVAFWATDDO-UHFFFAOYNA-N,CHEMBL1097140,10062,A,7.6,chembl20,629444,9606,NR1H3,6206,C1=CC2=C(C=3C=CC=C(C4=C(C=C(C(=C4)S(C)(=O)=O)F)F)C3)C=CN=C2C(C(F)(F)F)=C1
UWFHFVAFWATDDO-UHFFFAOYNA-N,CHEMBL1097140,7376,A,8.31,chembl20,629443,9606,NR1H2,4643,C1=CC2=C(C=3C=CC=C(C4=C(C=C(C(=C4)S(C)(=O)=O)F)F)C3)C=CN=C2C(C(F)(F)F)=C1
UWFVQQDZCDAGAY-AATRIKPKNA-N,5737875,7376,N,,pubchem_screening,743027,9606,NR1H2,4643,S1C(/C=C/C(=O)C=2OC3=C(C2C)C=C(F)C=C3)=CC=C1
UWFYSQMTEOIJJG-FDTZYFLXNA-N,CHEMBL139835,9971,N,4.65,chembl20,752425,9606,NR1H4,6137,C=1C([C@H]2[C@@H]([C@]3(C1C(=C[C@H]4[C@H]5[C@](CC[C@@H]43)([C@@](CC5)(OC(C)=O)C(=O)C)C)Cl)C)C2)=O
UWHCKJMYHZGTIT-UHFFFAOYNA-N,8200,9971,N,,pubchem,743220,9606,NR1H4,6137,O(CCOCCO)CCOCCO
UWHDIVYSYWNAEV-YPKPFQOONA-N,4122444,7376,N,4.1705,pubchem,743037,9606,NR1H2,4643,S\1C(=C(N(/C1=N/C(=O)C=2SC=CC2)C)C)C(OCC)=O
UWKAYLJWKGQEPM-UHFFFAOYNA-N,8294,9971,N,,pubchem,743220,9606,NR1H4,6137,O(C(CCC=C(C)C)(C)C=C)C(=O)C
UWKQSNNFCGGAFS-XIFFEERXNA-N,74990,9971,N,,pubchem,743220,9606,NR1H4,6137,O(C(=O)N1CCC(N2CCCCC2)CC1)C3=CC4=C(C=5CN6C(C5N=C4C=C3)=CC=7[C@@](O)(CC)C(OCC7C6=O)=O)CC
UWMJPIRPHSUNGN-NGZNMCPLNA-N,5726614,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,O=C1N=C(NC=2C1=CC=CC2)/C=C/C=3C=4C(NC3C)=CC=CC4
UWPOXVVHFUICDQ-YGPBECBDNA-N,252472,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,O(CC1=CC=CC=C1)C=2N=CC(=CC2)C(=O)N
UVCIZEXMVJCQAL-UHFFFAOYNA-N,5415544,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,O=C(C=1C=CC(=CC1)C)CC=NC2=CC=C(C=C2)C(=O)C
UVCJGUGAGLDPAA-LUXCBXFANA-N,33919,9971,N,,pubchem,743220,9606,NR1H4,6137,S(O)(=O)(=O)C1=CC=2NC(=NC2C=C1)C=3C=CC=CC3
UVHSPATXRQJVIL-XQMQJMAZNA-N,16195300,7376,N,,pubchem_screening,743027,9606,NR1H2,4643,S1C(C(=CC(C=2SC(S)=NC2O)=C)C)=C(O)N=C1S
UVHYYLXFNRBLOT-UHFFFAOYNA-N,16196884,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,O=C(CN1CCC(CC1)C)C2=CC=3OCCOC3C=C2
UVIDYPCYACCLOZ-GPQMBLKYNA-N,745287,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,O1C=2C(C=C(C(=O)NC3=CC=C(OC)C=C3)C1=O)=CC=CC2
UVJAIZRIKRBEIP-HCKMINDGNA-N,898510,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,S1C(NC(=O)C=2C(OC)=CC(OC)=CC2)=NC(=C1C(OC)=O)C
UVKZSORBKUEBAZ-UHFFFAOYNA-N,67533,9971,N,,pubchem,743220,9606,NR1H4,6137,N1(CCN(CC1)C)C(C2=CC=CC=C2)C3=CC=CC=C3
UVOLTJHXODLWLU-NDKGDYFDNA-N,3447444,7376,N,,pubchem_screening,743027,9606,NR1H2,4643,S1C=2N(C(=O)C(=CN2)C(=O)NC=3SC=CN3)C=C1
UVOOEWYZUYVTIT-LNNLXFCONA-N,1610179,7376,N,,pubchem_screening,743027,9606,NR1H2,4643,ClC1=CC=C(C=2N=C(SC2)C(C=NC3=CC=4NN=CC4C=C3)C#N)C=C1
UVPDKBTVSFHGAI-ACFNCBHINA-N,692606,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,ClC=1C(/C=C/C(=O)NC2=CC(O)=CC=C2)=CC=CC1
UVSBYNGALMGSBW-HCKMINDGNA-N,4679644,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,S1C(NCC2OCCC2)=NC(C=3OC=4C(C3)=CC=CC4)=C1
UVSDNCAZVSQJQA-UHFFFAOYNA-N,198231,9971,N,,pubchem,743220,9606,NR1H4,6137,OCCC=1C=2C(NC1)=C(CC)C=CC2
UVSPKKJKXDTKMJ-YAQRNVERNA-N,694928,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,S(=O)(=O)(C1=CC=2SC(=NC2C=C1)NC(=O)C=3OC=CC3)C
UVTNFZQICZKOEM-MRSUPTMINA-N,3114,9971,N,,pubchem,743220,9606,NR1H4,6137,O=C(N)C(CCN(C(C)C)C(C)C)(C1=CC=CC=C1)C2=NC=CC=C2
UTBBRDAXAZKMDE-MPIMZMORNA-N,24817144,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,O=C(N1C(CCCC1)CCNC(=O)C)C2=NOC(=C2)COC3=C(C=CC(=C3)C)C
UTDJYUIKFCXQTE-FFGPTEAONA-N,54695988,7376,N,,pubchem_screening,743027,9606,NR1H2,4643,S(=O)(=O)(N)C=1C(N=C(O)C2=C(O)C=3C(N=C2O)=CC=CC3)=CC=CC1
UTGKVWWQUXHNRC-GPQMBLKYNA-N,2112003,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,FC1=C(C(=O)NC=2C=C3CCCC3=CC2)C=CC=C1
UTGQNNCQYDRXCH-UHFFFAOYNA-N,CHEMBL1333512,9971,N,4.75,chembl20,752447,9606,NR1H4,6137,N(C1=CC=C(NC2=CC=CC=C2)C=C1)C3=CC=CC=C3
UTHMCHQLFBRAHM-UHFFFAOYNA-N,8764933,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,S(C1=NC=CC=C1C(OCC(=O)C2=C(N(C(=C2)C)CC)C)=O)C
UTHNFHSSGMLTGI-YAQRNVERNA-N,897154,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,O1C(=C(C(=O)NC=2C=C(C(=CC2)C)C)C=C1)C
UTKRCIZQEXJYIW-UHFFFAOYNA-N,23640910,7376,N,,pubchem_screening,743027,9606,NR1H2,4643,O1C=2N(N=C3C2C=CC=C3)C4=C(C1)C=C(C=C4)C=5ON=C(C5)CC
UTKUVRNVYFTEHF-UHFFFAOYNA-N,94955,9971,N,,pubchem,743220,9606,NR1H4,6137,FC(F)(F)C=1C(N(=O)=O)=CC=C(N)C1
UTMXGFABGZYNKR-VEWCPZSHNA-N,6097849,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,OC1=C(C=2NN=C(C2)C(=O)NC=3C=CC=NC3)C=C(C=C1)C
UTNHAGIXKPKQKH-HCKMINDGNA-N,880692,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,O1C2=C(OCC1)C=CC(=C2)C(=O)NC3=CC(=CC=C3)C
UTNKSHGKBYJRQW-HCKMINDGNA-N,661110,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,ClC1=CC=C(N2N=CC=3C2=NC=NC3NCCOCCO)C=C1
UTQLEGGHINEVLK-BMRADRMJNA-N,741794,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,S\1C(C(C)(C)C)=C(N(/C1=N\C(=O)C2=C(O)C=CC=C2)C)C
UTSIZALVLNVSGQ-GPQMBLKYNA-N,2158470,7376,N,,pubchem_screening,743027,9606,NR1H2,4643,S1C=2N=C3N(C(=O)C2C=C1C(=O)NCCCOCC)C=CC=C3C
UTTHLMXOSUFZCQ-WYCIUFAENA-N,72700,9971,N,,pubchem,743220,9606,NR1H4,6137,O=C(NN)C=1C=C(C=CC1)C(=O)NN
URVURLUGSHDFJT-UHFFFAOYNA-N,5760282,7376,N,,pubchem_screening,743027,9606,NR1H2,4643,S1C2=C(N=C1C(C(=O)C=3C=CC(F)=CC3)C#N)C=CC=C2
URWAJWIAIPFPJE-SPHCVCPMNA-N,60196308,9971,N,,pubchem,743220,9606,NR1H4,6137,O([C@@H]1[C@H](O)[C@H](O[C@H]2OC(=CC[C@H]2N)CN)[C@@H](N)C[C@H]1N)[C@H]3OCC(O)([C@H](NC)[C@H]3O)C
URYAFVKLYSEINW-UHFFFAOYNA-N,6624,9971,N,,pubchem,743220,9606,NR1H4,6137,ClC1=CC=C(C(O)(C2=CC=C(Cl)C=C2)C)C=C1
URYUENZEZLNCAB-MNDPQUGUNA-N,6073852,7376,N,,pubchem_screening,743027,9606,NR1H2,4643,O=N(=O)C=1C=CC(/C(=N/N=C(C)C)/C23CN4CN(C2)CN(C3)C4)=CC1
UUVWYPNAQBNQJQ-UHFFFAOYNA-N,2123,9971,N,,pubchem,743220,9606,NR1H4,6137,N(C=1N=C(N(C)C)N=C(N(C)C)N1)(C)C
UUZQHPBAQBDUTQ-UHFFFAOYNA-N,7365259,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,S1C(C(=NC2=C(C=C(C=C2)C)C)C)=C(O)C3=C1C=CC=C3
UHBUSMAHWHZQKS-LNNLXFCONA-N,10407399,9971,N,,pubchem,743220,9606,NR1H4,6137,FC1=CC=C(OC2=NC=CC=C2C(=O)NCC3=CC=C(C(O)(C)C)C=C3)C=C1
UHBVWOBZRJFYHZ-HCKMINDGNA-N,972705,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,S1C(=NC(C2=CC=C(O)C=C2)=C1)NC3=NC=CC=N3
UHDGCWIWMRVCDJ-GJHAMEGUNA-N,6253,9971,N,,pubchem,743220,9606,NR1H4,6137,O1[C@@H](N2C=CC(NC2=O)=N)[C@@H](O)[C@H](O)[C@H]1CO
VIROVYVQCGLCII-BAINRFMONA-N,2164,9971,N,,pubchem,743220,9606,NR1H4,6137,O=C1NC(=O)NC(=O)C1(CCC(C)C)CC
VITACOUMSONYKS-YAQRNVERNA-N,773972,7376,N,,pubchem_screening,743027,9606,NR1H2,4643,ClC1=NN=C(NN=C(C)C)C2=C1C=CC=C2
VITFIQHCXHLGPB-HVXXBKQBNA-N,2482487,7376,N,,pubchem_screening,743027,9606,NR1H2,4643,O(CC(=O)C1=C(N(CCC)C(=C1)C)C)C(=O)C2=NC=CN=C2N
VIUQQUXNOOSPSU-LGMDPLHJNA-N,5350651,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,S1/C(/N=C(C2=C(O)C=C(O)C=C2)C1)=C/3\C4=C(N=C3)C=CC=C4
VIVHUFLZAROTOQ-LELJVTLKNA-N,CHEMBL3264646,9971,A,6.91,chembl20,1348167,9606,NR1H4,6137,C=1N(CCCCO)N=C(C1C(=O)NC2=CC(=C(C)C=C2)S(N3CCOCC3)(=O)=O)C4=CC=C(C)C=C4
VIWOUODEFPGMBW-YAQRNVERNA-N,5113181,7376,N,4.17035,pubchem,743052,9606,NR1H2,4643,BrC1=C(N(N=C1C)C=2N=NC(NC3CCCCC3)=NN2)C
VIXRKFBKWOHVBR-YAQRNVERNA-N,11957635,9971,N,,pubchem,743220,9606,NR1H4,6137,N1=C(NCC1)CC2=CC=3C(C=C2)=CC=CC3
VIXYDHSEHAOHHX-LNNLXFCONA-N,76314148,9971,A,5.26761,pubchem,1067300,9606,NR1H4,6137,O(CCCCCC(C)(C)C1=NNN=N1)C=2C(=CC(=C(O)C2)C(=O)CCCC)CC
VIXYDHSEHAOHHX-MPIMZMORNA-N,CHEMBL3114118,9971,A,5.27,chembl20,1291639,9606,NR1H4,6137,C(C)(C)(CCCCCOC=1C(=CC(=C(C1)O)C(CCCC)=O)CC)C2=NN=NN2
VIYUPCGLZMHTDJ-UHFFFAOYNA-N,874018,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,S1C(C=2N(C=3C(N2)=CC=CC3)C)=CC=C1C(=O)C=4C=CC=CC4
VIZYZRLCTHYIJW-ZKELGYDFNA-N,5342258,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,O1C(=C(C(=O)N/N=C/C=2C=CC(N(CC)CC)=CC2)C=C1)C
VJAWBEFMCIINFU-UHFFFAOYNA-N,43704,9971,N,,pubchem,588527,9606,NR1H4,6137,O(C(C)C)C(=O)C1=CC(=CC(N(=O)=O)=C1)C(OC(C)C)=O
